lon,lat
67.0488739,24.81468201
67.04475403,24.79682922
67.05711365,24.82978821
67.07633972,24.8311615
67.04338074,24.80644226
67.06260681,24.8160553
67.05162048,24.8009491
67.07221985,24.82566833
66.99531555,24.84352112
67.05848694,24.80232239
67.04475403,24.82841492
67.07221985,24.86274719
67.090073,24.857712
67.06947327,24.82292175
72.87849426,33.58039856
67.08047,24.891208
73.01170349,33.62434387
67.07854,24.867482
67.075403,24.902559
67.123032,24.889114
67.072483,24.83431
67.11479187,24.94102478
67.04475403,24.80644226
67.12028503,24.89433289
67.08869934,24.8009491
67.114105,24.942398
67.089784,24.848839
67.05024719,24.80232239
72.932479,33.637124
68.2724762,25.40107727
67.073665,24.901922
67.0790863,24.79820251
72.74528503,33.75480652
67.11341858,24.94102478
73.059769,33.722534
72.958222,33.628332
73.030182,33.634497
73.050107,33.685713
73.057022,33.707199
73.056564,33.70903
73.10538,33.709672
73.05015564,33.70674133
72.997971,33.676071
73.03504944,33.64631653
73.07899475,33.72184753
73.115225,33.683074
73.06938171,33.65455627
73.057022,33.721024
72.97050476,33.62571716
73.07899475,33.72184753
73.076523,33.721024
73.016606,33.627613
73.05976868,33.62434387
72.997617,33.613212
73.086548,33.590012
73.08586121,33.6051178
73.06251526,33.59962463
73.019043,33.599894
73.03230286,33.62159729
73.08062,33.653439
73.0556488,33.59825134
73.08586121,33.63945007
73.005957,33.62071
73.075311,33.640947
73.02818298,33.62434387
73.066375,33.620455
73.084488,33.564606
74.385338,31.550674
73.08036804,33.59138489
74.37538147,31.50123596
74.394608,31.48201
74.2943573,31.48612976
74.39460754,31.48200989
74.35752869,31.52458191
74.34928894,31.50947571
74.30259705,31.52320862
74.35890198,31.47926331
73.05839539,33.620224
74.35340881,31.50260925
73.1174469,33.56803894
73.077235,33.622753
73.0556488,33.59687805
74.37675476,31.49436951
74.37812805,31.52870178
73.05702209,33.61198425
74.34242249,31.51359558
74.33143616,31.50535583
74.30534363,31.48612976
74.38774109,31.4655304
74.42893982,31.53968811
74.30671692,31.60972595
74.30671692,31.60972595
74.32044983,31.50123596
74.31221008,31.49436951
74.37675476,31.49848938
74.401474,31.47514343
74.38087463,31.48887634
74.341364,31.534563
74.3396759,31.55479431
74.2792511,31.56166077
74.27513123,31.49848938
74.25865173,31.52870178
74.31358337,31.53694153
74.26689148,31.54380798
74.27238464,31.55342102
74.30122375,31.58363342
74.354906,31.53945
74.30122375,31.58363342
74.30122375,31.54380798
74.25315857,31.52046204
74.27101135,31.55204773
74.30534363,31.57264709
67.11341858,24.93965149
73.05152893,33.65730286
67.13127136,24.90943909
67.107468,24.936447
67.089897,24.877256
67.0941925,24.89982605
67.16560364,24.9533844
66.94313049,24.86686707
67.0955658,24.92866516
71.44752502,30.18699646
67.10929871,24.9080658
67.12165833,24.93141174
67.117538,24.907379
73.03367615,33.70948792
67.107849,24.910108
67.11753845,24.93003845
67.114433,24.900614
67.110672,24.92729187
67.12028503,24.88609314
74.29985046,31.6028595
67.021866,24.85817
67.08320618,24.84077454
67.04612732,24.87922668
67.054092,24.859726
67.08183289,24.83802795
67.110672,24.96711731
67.029358,24.862919
67.05162048,24.83940125
67.02827454,24.8613739
67.03239441,24.85038757
67.07359314,24.87922668
66.97746277,24.82292175
67.02690125,24.86412048
67.00080872,24.85450745
67.07359314,24.83390808
67.09007263,24.88334656
67.03514099,24.87236023
67.073318,24.863022
67.02690125,24.86686707
67.05711365,24.81056213
67.00080872,24.85313416
67.05265,24.859657
67.05299377,24.82429504
67.0337677,24.83665466
67.03926086,24.83390808
67.05436707,24.81468201
67.07496643,24.82978821
67.06672668,24.78996277
66.99531555,24.84352112
67.006302,24.851486
67.07633972,24.82429504
67.031296,24.851212
67.04338074,24.81056213
67.03239441,24.84352112
67.03239441,24.83940125
67.07359314,24.79957581
67.02964783,24.80232239
67.006302,24.852676
67.05162048,24.81330872
66.988449,24.849014
66.988312,24.847366
67.08252,24.869957
67.08588,24.844944
67.10792542,24.87922668
67.141434,24.891831
73.059457,33.690727
67.089963,24.864217
67.11479187,24.90119934
72.69035339,33.80973816
73.03539,33.688267
67.07633972,24.8009491
68.22166443,27.56126404
67.04338074,24.81468201
73.39347839,33.90724182
68.8066864,27.7507782
73.07487488,33.65867615
73.11058,33.693695
72.977371,33.648376
73.082731,33.658995
73.07899475,33.72184753
73.09272766,33.73283386
73.049881,33.705368
73.080025,33.705368
72.95402527,33.62297058
73.061966,33.708389
73.044556,33.642212
73.055649,33.719559
73.13392639,33.71360779
72.9650116,33.64082336
73.05290222,33.71910095
73.065262,33.660736
72.953414,33.625628
73.056198,33.614731
73.05976868,33.61473083
73.08586121,33.57215881
73.07487488,33.64082336
73.06800842,33.58589172
72.98973083,33.61473083
73.13667297,33.55430603
73.073502,33.651123
73.013126,33.626188
73.01994324,33.59825134
73.06114197,33.60099792
74.40559387,31.48750305
74.422073,31.496658
74.34104919,31.51222229
73.06526184,33.61335754
73.05702209,33.61610413
74.381561,31.487503
74.35066223,31.50260925
74.37812805,31.49162292
74.36164856,31.50260925
74.34791565,31.50398254
73.07487488,33.58589172
74.36714172,31.50123596
74.345766,31.516678
74.38911438,31.48338318
73.05702209,33.61747742
73.05702209,33.61610413
74.39645,31.524777
74.33143616,31.50535583
74.32731628,31.50672913
74.32868958,31.58500671
74.34242249,31.50535583
74.40284729,31.47102356
74.37263489,31.50123596
74.33555603,31.57814026
74.33143616,31.50535583
74.32868958,31.58500671
74.36302185,31.50123596
74.30809021,31.59324646
74.30122375,31.58500671
74.33830261,31.510849
74.34928894,31.5259552
74.327545,31.503983
74.33555603,31.53007507
74.35203552,31.54243469
74.29573059,31.52183533
74.26139832,31.53831482
74.3094635,31.55754089
74.31770325,31.58912659
74.24217224,31.50398254
74.3547821,31.54930115
74.366815,31.53124
74.2490387,31.51496887
74.30809021,31.55891418
74.338989,31.552048
74.27650452,31.49162292
74.30397034,31.58500671
74.27787781,31.56028748
74.32251,31.556854
74.3396759,31.55754089
74.36851501,31.53556824
74.32457,31.501694
74.36164856,31.5561676
74.29847717,31.58638
74.33830261,31.56028748
74.31770325,31.54243469
74.28749084,31.57264709
74.30122375,31.53144836
74.24217224,31.50535583
74.34928894,31.53282166
74.36576843,31.55754089
74.34242249,31.47926331
74.33692932,31.56166077
74.349757,31.543951
74.33006287,31.52320862
74.332466,31.505013
74.35752869,31.42570496
74.32868958,31.52183533
74.327629,31.520213
74.3561554,31.44081116
74.349428,31.461633
74.30809021,31.51771545
74.3561554,31.43669128
74.254637,31.46347
74.315643,31.510849
74.292888,31.488265
74.259682,31.462097
74.35752869,31.42845154
74.311808,31.504036
74.329147,31.482468
74.2939,31.452713
74.29710388,31.46965027
74.32594299,31.44081116
73.07762146,31.42433167
74.34928894,31.43119812
74.43305969,31.57402039
74.295044,31.454544
74.429474,31.57212
73.08036804,31.42982483
73.10646057,31.41471863
74.307363,31.472329
74.38087463,31.57402039
73.08998108,31.41609192
74.29573059,31.48750305
73.09272766,31.42707825
74.3245697,31.44218445
73.10783386,31.40922546
74.3547821,31.44630432
74.35752869,31.42707825
73.12568665,31.42570496
73.11195374,31.42570496
73.08586121,31.41746521
71.55326843,34.01985168
73.87001038,32.80448914
74.34104919,31.510849
68.33519,25.377274
70.90919495,31.85005188
70.911942,31.829109
70.90919495,31.83494568
71.70021057,29.36027527
74.31907654,31.53968811
70.90507507,31.81983948
74.31770325,31.55067444
68.3631134,25.40657043
74.438278,31.470749
74.41108704,31.48612976
74.4165802,31.46278381
74.302401,31.47534
74.31358337,31.4655304
74.19365,31.393205
74.415207,31.490936
74.303627,31.476517
74.40422058,31.48200989
74.40477,31.536942
74.39460754,31.49848938
74.32869,31.493683
74.427567,31.54216
74.186554,31.387253
74.2792511,31.51359558
74.268951,31.521149
74.37675476,31.51771545
73.0872345,31.39549255
74.38362122,31.51222229
74.350662,31.523209
74.48112488,31.59324646
74.186417,31.376266
73.08586121,31.39686584
74.47151184,31.5877533
74.22981262,31.37901306
74.29710388,31.56578064
74.167465,31.390274
74.35112,31.517715
73.08036804,31.40098572
74.21470642,31.43257141
74.477005,31.59461975
74.401474,31.50398254
74.35203552,31.51634216
74.33006287,31.52320862
74.25727844,31.5877533
74.26277161,31.51496887
74.3302,31.507004
74.40010071,31.47926331
74.38774109,31.5877533
74.36851501,31.48887634
74.29710388,31.60148621
74.26963806,31.4957428
74.333987,31.50516
74.28886414,31.63032532
74.375656,31.499588
74.25315857,31.49299622
74.38224792,31.47926331
74.34104919,31.52870178
74.354095,31.538315
74.39186096,31.47239685
74.26551819,31.53831482
74.38774109,31.4641571
74.39598083,31.48200989
74.348602,31.540718
74.37263489,31.46003723
74.33692932,31.53831482
74.397697,31.478233
74.38254,31.468277
74.34242249,31.53007507
74.350662,31.531105
74.35340881,31.41197205
74.36988831,31.49024963
74.282913,31.45546
74.352722,31.452484
74.2490387,31.46003723
74.244461,31.473312
74.2641449,31.45866394
74.347229,31.46759
74.287491,31.452713
74.269981,31.436691
74.36439514,31.46827698
74.25041199,31.46827698
74.296005,31.446579
74.249863,31.383133
74.28062439,31.56440735
74.24629211,31.47102356
74.265089,31.414204
74.290085,31.514206
74.23942566,31.3735199
74.2339325,31.46278381
74.32663,31.564407
74.33555603,31.56715393
74.305736,31.508691
74.291486,31.519338
74.267715,31.451797
74.31839,31.406479
73.06114197,33.66004944
67.02140808,24.82017517
67.043345,24.808129
74.39460754,31.56440735
74.40559387,31.56715393
67.02690125,24.80506897
74.32319641,31.52732849
74.40422058,31.56715393
67.16835022,24.83940125
67.059173,24.789276
74.334183,31.526871
74.34288,31.563034
67.032355,24.811266
66.97608948,24.82566833
67.02919,24.852676
67.050361,24.825417
67.041458,24.845169
67.0337677,24.86274719
67.013168,24.851074
67.026215,24.865494
67.03926086,24.86961365
67.02140808,24.85313416
67.03239441,24.87098694
67.02827454,24.81468201
67.08869934,24.92866516
67.064228,24.778993
67.02690125,24.8613739
67.0186615,24.85038757
67.091446,24.880917
67.1257782,24.88746643
67.186704,24.934457
67.13539124,24.93553162
67.07016,24.900513
67.15736389,24.88746643
67.049561,24.909096
67.209979,24.913171
67.06535339,24.8613739
67.046034,24.856368
67.145004,24.887466
67.05162048,24.88197327
67.182678,24.919428
67.070389,24.904404
67.303731,24.884701
67.120285,24.89296
67.172639,24.908438
67.063326,24.860637
67.052994,24.909439
67.050934,24.938965
67.05986023,24.89982605
67.0488739,24.94377136
67.05711365,24.89707947
67.04475403,24.92454529
67.05574036,24.93690491
67.09968567,24.82841492
67.053083,24.833408
67.01316833,24.83528137
66.99531555,24.89707947
66.99806213,24.84901428
67.02827454,24.91081238
67.08457947,24.7858429
66.994159,24.845593
67.06809998,24.93003845
67.07084656,24.93278503
66.99394226,24.89707947
67.05848694,24.91767883
74.42070007,31.54518127
74.33830261,31.55891418
74.360026,31.534731
74.33555603,31.56303406
74.34242249,31.49024963
74.35752869,31.55342102
74.26277161,31.53694153
74.33379,31.505356
74.33555603,31.56440735
74.320908,31.515427
74.31907654,31.56303406
74.24354553,31.4641571
74.30534363,31.5712738
74.335945,31.529068
74.31907654,31.5877533
74.33692932,31.50672913
74.31358337,31.51496887
74.23805237,31.49848938
74.32319641,31.44218445
74.29298401,31.48750305
74.2490387,31.46141052
74.352137,31.457048
74.315643,31.499863
74.334869,31.513596
74.3547821,31.44218445
74.351568,31.458439
74.348206,31.464712
74.31632996,31.49986267
74.302597,31.495056
74.32319641,31.50123596
74.347969,31.465062
74.30397034,31.52320862
74.24675,31.460037
74.28199768,31.45866394
74.33830261,31.50535583
74.3094635,31.51634216
74.425046,31.590668
73.10783386,31.40785217
74.298477,31.46347
74.22294617,31.25404358
74.5085907,32.5188446
74.4165802,31.55204773
74.41795349,31.56990051
74.29179,31.488402
73.12568665,31.42158508
73.1174469,31.41059875
73.08174133,31.42707825
73.12156677,31.45317078
73.10371399,31.40098572
70.900955,31.826019
73.97438049,32.67677307
71.52854919,30.19798279
73.95652771,32.70011902
71.45027161,33.99101257
68.36448669,25.39009094
71.43241882,33.9566803
71.837932,34.816949
74.302597,31.544266
73.861084,32.814102
68.34526062,25.37361145
72.67250061,32.09724426
71.44615173,33.98963928
70.90507507,31.82258606
71.84165955,34.82872009
73.12019348,31.39137268
72.67250061,32.09724426
74.301682,31.543808
73.12431335,31.45729065
71.83891296,34.81498718
70.910912,31.823616
74.40422058,31.54518127
74.298477,31.466904
74.29847717,31.47239685
74.425507,31.498489
74.4165802,31.46965027
74.29161072,31.47102356
74.42481995,31.53419495
74.423904,31.516342
74.4104,31.485901
74.24079895,31.37626648
74.423447,31.502884
74.4165802,31.52183533
74.223221,31.39769
74.410057,31.464157
74.332809,31.503296
74.18037415,31.42982483
74.32457,31.486816
74.27211,31.509201
74.36164856,31.52870178
74.21470642,31.43119812
74.380875,31.521378
74.238052,31.372181
74.300537,31.567154
74.38499451,31.54380798
74.435463,31.569214
74.434433,31.583633
74.24491882,31.38175964
74.378128,31.545868
74.29298401,31.56715393
74.282455,31.500778
73.07350159,31.41334534
74.34928894,31.5259552
74.37767,31.521378
74.266891,31.517715
74.368515,31.526642
74.427567,31.570587
74.348602,31.505013
74.24629211,31.4957428
74.34379578,31.51771545
74.323334,31.502197
74.375153,31.495285
74.29710388,31.60697937
74.25087,31.515884
74.38911438,31.5877533
74.33143616,31.50260925
74.374466,31.475143
74.356155,31.474457
74.313812,31.515656
74.25590515,31.59187317
74.343796,31.503639
74.273758,31.627579
74.340191,31.511192
74.32182312,31.51634216
74.306718,31.617966
74.25041199,31.37626648
74.35752869,31.42845154
74.336243,31.529045
74.25590515,31.54518127
74.37538147,31.53007507
74.345561,31.537922
74.38087463,31.48750305
74.393234,31.449738
74.376068,31.47377
74.29573059,31.54518127
74.258194,31.528244
74.29023743,31.53556824
74.36576843,31.47789001
74.38499451,31.44767761
74.39323425,31.46827698
74.29298401,31.5410614
74.36988831,31.53968811
74.276505,31.457119
74.28062439,31.43943787
74.36714172,31.4655304
74.215805,31.455093
74.284287,31.448135
74.30809021,31.56028748
74.25315857,31.4655304
74.300635,31.457291
74.30534363,31.55342102
74.2792511,31.54930115
74.27513123,31.46141052
74.257187,31.464157
74.272659,31.444656
74.28886414,31.54930115
74.35203552,31.45866394
74.34791565,31.46965027
74.35340881,31.45042419
74.260671,31.436045
74.34242249,31.41197205
74.27650452,31.55479431
74.254227,31.43013
74.26261,31.460037
74.32594299,31.44081116
74.351349,31.456604
74.283028,31.511879
74.31358337,31.56578064
74.23667908,31.44630432
74.32044983,31.5561676
74.24354553,31.38038635
74.27238464,31.46965027
74.32766,31.568527
74.31118,31.505356
74.3094635,31.51359558
74.2641449,31.41471863
74.30809021,31.56852722
74.292297,31.488876
74.299393,31.519089
74.325027,31.560745
74.31358337,31.56578064
74.251785,31.405004
74.30603,31.484756
74.266548,31.476517
67.05574036,24.82704163
67.07496643,24.79820251
74.401474,31.54380798
72.9334259,33.64219666
74.36302185,31.57814026
74.39872742,31.56578064
67.023811,24.844894
67.058912,24.780975
67.034886,24.819044
67.05024719,24.80232239
67.03514099,24.82841492
67.04063416,24.79957581
73.04878235,33.65730286
67.022095,24.824982
67.05711365,24.82566833
67.09007263,24.85588074
67.02690125,24.86412048
67.08183289,24.94102478
67.01728821,24.81056213
67.02003479,24.86686707
67.03514099,24.87373352
67.05436707,24.82154846
67.09281921,24.93141174
67.07359314,24.96025085
67.12852478,24.92454529
67.06535339,24.88334656
67.04612732,24.85176086
67.198936,24.895384
67.06604,24.891586
67.07771301,24.86824036
67.081833,24.892502
67.05368,24.850731
67.06260681,24.8764801
67.10655212,24.87922668
67.05162048,24.91630554
67.06260681,24.90119934
67.07221985,24.83528137
67.009816,24.843186
67.01316833,24.91081238
67.03239441,24.91218567
67.08045959,24.82978821
67.00080872,24.84901428
67.005615,24.855881
66.996402,24.847454
67.01179504,24.90394592
67.075424,24.899368
74.36027527,31.47926331
74.28199768,31.50260925
74.30122375,31.58500671
74.26002502,31.53419495
74.23118591,31.48475647
74.27375793,31.57539368
74.369202,31.537628
74.36988831,31.53968811
74.35203552,31.53968811
74.33555603,31.57676697
74.31770325,31.5410614
74.26139832,31.53282166
74.27513123,31.55754089
74.352226,31.539931
74.269638,31.448364
74.334457,31.500961
74.29847717,31.52046204
74.3561554,31.43257141
74.35890198,31.42021179
74.22706604,31.47239685
74.32869,31.511307
74.276505,31.457748
74.29847717,31.52046204
74.30671692,31.51908875
74.303623,31.484378
74.29298401,31.45179749
74.326349,31.520544
74.243546,31.473084
74.39872742,31.57539368
73.08586121,31.41746521
73.07624817,31.42021179
73.08174133,31.43119812
73.12156677,31.42295837
74.27375793,31.47514343
74.295273,31.468735
74.37675476,31.56166077
73.08174133,31.42021179
73.09822083,31.43257141
74.3547821,31.44630432
74.3547821,31.44493103
74.29913,31.474577
74.32182312,31.44218445
73.11470032,31.43943787
73.11195374,31.43531799
71.54090881,34.01298523
71.840286,34.826366
73.12019348,31.4490509
71.43928528,33.99787903
71.83891296,34.83009338
72.63954163,32.06840515
71.55052185,34.01985168
72.046967,34.19838
73.12980652,31.41197205
72.6436615,32.07115173
72.0476532,34.19837952
71.56837463,34.00611877
74.329376,31.458664
74.298477,31.469258
74.30259705,31.47102356
74.42070007,31.5410614
74.41108704,31.47239685
74.40834045,31.51222229
74.28199768,31.46827698
74.31015,31.476517
74.419327,31.462784
74.431,31.549988
74.31907654,31.47239685
74.401474,31.49711609
74.31632996,31.54792786
74.411087,31.519775
74.15016174,31.37489319
74.405594,31.469101
74.29298401,31.56715393
74.27650452,31.50947571
74.34654236,31.52732849
74.38362122,31.51496887
74.21882629,31.42021179
74.398728,31.545868
74.3561554,31.52320862
74.272385,31.509018
74.304886,31.566696
74.30397034,31.56852722
74.430771,31.548843
74.347458,31.519089
74.37950134,31.54792786
74.260574,31.381485
74.2641449,31.59873962
74.3245697,31.50123596
74.28611755,31.63856506
74.36027527,31.47377014
74.39460754,31.48475647
74.26963806,31.4957428
74.401474,31.58500671
74.38774109,31.48887634
74.343452,31.513596
74.3396759,31.51359558
74.392548,31.47789
74.35890198,31.47789001
74.26551819,31.58088684
74.40010071,31.58638
74.3245697,31.52320862
74.374695,31.466217
74.404221,31.474228
74.252243,31.514053
74.38362122,31.46278381
74.336758,31.505871
74.45228577,31.57676697
74.33692932,31.53831482
74.36851501,31.47377014
74.393234,31.473312
74.35752869,31.41746521
74.376755,31.492996
74.35752869,31.42433167
74.337845,31.55983
74.37400818,31.5410614
74.36439514,31.53419495
74.24491882,31.55479431
74.25178528,31.37763977
74.39460754,31.48338318
74.401474,31.46965027
74.40010071,31.46003723
74.36164856,31.53968811
74.24766541,31.37489319
74.36439514,31.49024963
74.339676,31.536667
74.29161072,31.43943787
74.283048,31.425948
74.26002502,31.46965027
74.227615,31.464981
74.285774,31.46244
74.26963806,31.42021179
74.35524,31.43898
74.323195,31.416779
74.284058,31.461067
74.279447,31.445912
74.29298401,31.56715393
74.28337097,31.54792786
74.27787781,31.4655304
74.34242249,31.47514343
74.25453186,31.47377014
74.26277161,31.47651672
74.284744,31.435318
74.25178528,31.42982483
74.2339325,31.41609192
74.264382,31.436028
74.244919,31.422958
74.32044983,31.51222229
74.313583,31.505356
74.31907654,31.56440735
74.322968,31.501236
74.235992,31.466904
74.23118591,31.4339447
74.25453186,31.43943787
74.18586731,31.3886261
74.319763,31.561661
74.323654,31.498032
74.273828,31.46965
67.030695,24.809488
67.042694,24.831162
67.067514,24.777063
74.40010071,31.56303406
74.38087463,31.56303406
67.048879,24.822917
73.06251526,33.68614197
74.343796,31.608353
67.05574036,24.82704163
73.071441,33.673782
74.32319641,31.5259552
67.05711365,24.79820251
67.15461731,24.99732971
67.02964783,24.8160553
67.02552795,24.85313416
67.04612732,24.82704163
67.17658997,24.90257263
67.02827454,24.85588074
67.02415466,24.86000061
67.17247009,24.9066925
67.173843,24.89708
67.033079,24.852559
67.02827454,24.86824036
67.055283,24.955673
67.03514099,24.82841492
67.02690125,24.84489441
67.16835022,24.89982605
67.03514099,24.84214783
67.08732605,24.94239807
67.07084656,24.8764801
67.06672668,24.87922668
67.18070984,24.91630554
67.05436707,24.8462677
67.10243225,24.93278503
67.05711365,24.86412048
67.06672668,24.88746643
67.084701,24.868808
67.06672668,24.88609314
67.05299377,24.91905212
67.05162048,24.85588074
67.05848694,24.86000061
67.054148,24.859245
67.140325,24.937306
67.15736389,24.94651794
67.168548,24.898137
67.1559906,24.94926453
67.140198,24.936905
67.05162048,24.88197327
67.14637756,24.88746643
66.98432922,24.89021301
67.07496643,24.9382782
67.01042175,24.91630554
67.05574036,24.8462677
67.00080872,24.85450745
67.0035553,24.88059998
67.05436707,24.89433289
67.074966,24.938965
67.03788757,24.91905212
67.06123352,24.92454529
67.06535339,24.92866516
67.007214,24.844193
67.01591492,24.85313416
67.05024719,24.94377136
67.03239441,24.92591858
67.004929,24.844208
67.008238,24.843778
74.32731628,31.60011292
74.27650452,31.49162292
74.33555603,31.56715393
74.33692932,31.53007507
74.322739,31.501236
74.33555603,31.56440735
74.29847717,31.49024963
74.3094635,31.5561676
74.34654236,31.53694153
74.27375793,31.55479431
74.362564,31.552963
74.32044983,31.51908875
74.22843933,31.48200989
74.34104919,31.53556824
74.33830261,31.53282166
74.26963806,31.55067444
74.32319641,31.5877533
74.2339325,31.49299622
74.3245697,31.44355774
74.273758,31.470261
74.322651,31.51189
74.27238464,31.46141052
74.307175,31.499405
74.28886414,31.45179749
74.348813,31.463022
74.317703,31.500778
74.29710388,31.51359558
74.2490387,31.46965027
74.33143616,31.50535583
74.281311,31.446304
74.25178528,31.4655304
74.31083679,31.51496887
74.3094635,31.50123596
74.286118,31.45134
74.246292,31.468277
74.270554,31.447678
74.29847717,31.51222229
74.32594299,31.44355774
73.11607361,31.41746521
74.3561554,31.43257141
74.30534363,31.48612976
74.29298401,31.48750305
73.10508728,31.41197205
74.46464539,31.57676697
73.10920715,31.41609192
73.11470032,31.4188385
74.279055,31.473378
74.28749084,31.46690369
73.11470032,31.42433167
73.09822083,31.42021179
73.08311462,31.42158508
74.381061,31.571014
74.32594299,31.44081116
74.29847717,31.45729065
74.27787781,31.47102356
74.49623108,32.51609802
73.11470032,31.42707825
71.820472,34.817341
71.823807,34.823685
70.91056824,31.83082581
73.096848,30.660782
68.3631134,25.38871765
74.317703,31.542892
71.49421692,33.99925232
72.99247742,33.66691589
71.47499084,33.99787903
71.43241882,33.9566803
70.897522,31.826019
74.327774,31.547012
73.102341,30.675201
74.328003,31.541748
72.67250061,32.09724426
70.89683533,31.84043884
67.03239441,24.91905212
71.591721,34.015045
71.44615173,33.98963928
74.31083679,31.46690369
74.295731,31.467247
74.3094635,31.4655304
74.172134,31.383591
74.310837,31.464706
74.436264,31.469879
74.3396759,31.48338318
74.41108704,31.54243469
74.305344,31.539001
74.196854,31.399155
74.401199,31.466354
74.251099,31.436005
74.40696716,31.46003723
74.410629,31.472855
74.27650452,31.50947571
74.43580627,31.59049988
74.38179,31.54747
74.2792511,31.58500671
74.35066223,31.52458191
74.382248,31.507416
74.369888,31.501694
74.213333,31.408539
74.242598,31.377485
74.50035095,31.58638
74.239517,31.356308
74.37400818,31.56028748
73.11470032,31.40510559
74.221573,31.389313
74.27375793,31.49848938
74.33830261,31.51222229
74.36988831,31.47514343
74.244919,31.500549
74.263458,31.512222
74.38774109,31.48475647
74.242172,31.496567
74.352859,31.511673
74.29573059,31.62071228
74.34104919,31.51222229
74.354782,31.507645
74.371811,31.472122
74.29298401,31.61247253
74.37400818,31.4655304
74.33555603,31.51222229
74.30397034,31.6028595
74.36439514,31.4957428
74.29573059,31.62071228
74.33418274,31.4957428
74.32868958,31.50398254
74.34242249,31.39411926
74.29023743,31.52320862
74.39186096,31.48338318
74.37675476,31.47239685
74.39735413,31.47926331
74.40010071,31.53419495
74.267349,31.536942
74.36302185,31.47102356
74.29023743,31.53556824
74.37812805,31.47514343
74.381561,31.530075
74.37538147,31.5410614
74.290318,31.52434
74.37950134,31.53556824
74.39460754,31.48200989
74.267578,31.523895
74.36851501,31.45591736
74.268471,31.440193
74.27375793,31.46690369
74.3094635,31.55754089
74.2490387,31.47377014
74.267774,31.443362
74.28199768,31.44355774
74.299164,31.452484
74.35203552,31.45866394
74.206741,31.438065
74.275348,31.441245
74.336929,31.457977
74.20783997,31.45042419
74.24629211,31.4957428
74.280624,31.473169
74.33692932,31.57676697
74.281311,31.515656
74.301773,31.510849
74.315872,31.509018
74.24354553,31.44630432
74.28886414,31.51634216
74.310837,31.503067
74.301224,31.396179
74.296417,31.514282
74.296074,31.515312
74.26689148,31.45591736
74.23118591,31.46690369
74.262943,31.43755
74.262085,31.466904
74.27101135,31.46965027
74.310493,31.498489
73.03916931,33.60786438
73.025436,33.642883
67.07633972,24.79682922
74.31358337,31.53007507
67.045441,24.832535
74.29023743,31.52320862
67.042156,24.823834
67.032194,24.815472
67.037888,24.827728
67.05986023,24.82841492
67.03239441,24.82704163
67.05574036,24.78721619
67.00767517,24.8160553
67.040176,24.830246
73.065414,33.667374
73.061142,33.679962
67.0186615,24.86412048
67.02964783,24.86000061
67.02140808,24.86274719
67.10655212,24.96162415
67.0337677,24.82704163
67.01591492,24.85450745
67.035828,24.844208
67.05711365,24.82704163
67.0941925,24.95201111
67.08869934,24.75837708
67.08320618,24.94651794
67.02140808,24.86412048
67.02964783,24.80232239
67.15461731,24.99732971
67.0955658,24.92729187
67.02827454,24.8613739
67.08732605,24.94651794
67.03239441,24.87098694
67.09693909,24.93141174
67.0790863,24.86961365
67.10929871,24.89982605
67.118912,24.930725
67.12852478,24.92454529
67.083893,24.890728
67.08045959,24.91355896
67.056198,24.916763
67.122475,24.893198
67.12028503,24.88609314
67.073135,24.908524
67.170809,24.899699
67.168055,24.900346
67.12165833,24.88609314
67.059841,24.859943
67.078668,24.866238
67.03651428,24.93141174
67.022095,24.846268
67.01042175,24.91630554
66.98982239,24.84214783
67.11204529,24.83940125
67.060776,24.842606
67.05986023,24.923172
66.994171,24.846521
67.049561,24.941025
66.98158264,24.88471985
67.13264465,24.84352112
67.04750061,24.94239807
74.36988831,31.53968811
74.331436,31.503983
74.305344,31.515793
74.33280945,31.50535583
74.30122375,31.510849
74.29847717,31.4806366
74.271698,31.471024
74.30534363,31.50810242
74.3561554,31.43531799
74.318733,31.507416
74.25590515,31.46827698
74.2792511,31.45866394
74.2792511,31.44493103
74.29023743,31.45317078
74.33006287,31.50398254
74.320908,31.501236
74.352929,31.452187
74.306717,31.493454
74.29023743,31.49162292
74.49623108,32.51609802
74.300344,31.472207
73.10508728,31.42021179
74.31083679,31.45042419
74.382479,31.560723
73.11058044,31.42707825
73.10920715,31.41471863
74.31358337,31.43669128
74.299878,31.477145
74.27650452,31.49162292
73.11607361,31.42158508
73.12705994,31.42295837
73.08036804,31.42021179
73.07487488,31.40922546
73.1174469,31.41746521
73.95240784,32.70423889
72.67250061,32.09724426
74.34104919,31.510849
73.96476746,32.68913269
74.34104919,31.510849
73.098907,30.660782
72.70271301,32.05467224
70.90507507,31.85691833
71.4516449,33.99650574
72.69859314,32.0615387
68.31504822,25.366745
72.03117371,34.20799255
74.34104919,31.510849
74.31221008,31.56166077
71.800461,34.804001
71.51618958,30.21034241
74.34104919,31.510849
70.90644836,31.86653137
71.56150818,34.00749207
71.47361755,33.97590637
74.419131,31.495154
74.229813,31.40831
74.21058655,31.39137268
74.305344,31.463242
74.39598083,31.48338318
74.31221008,31.47239685
74.29161072,31.46965027
74.40696716,31.48338318
74.4165802,31.5410614
74.329376,31.491623
74.246292,31.384899
74.338474,31.486816
74.3396759,31.47651672
74.33555603,31.49299622
74.40422058,31.54243469
74.43443298,31.5877533
74.363571,31.501236
74.381218,31.550674
74.365768,31.550674
74.26963806,31.4957428
74.48799133,31.58363342
