FID,Y,X,Province,School_Nam
7847,31.400587554200001,69.772649038699996,Balochistan,GBPS Anjar Khaizi No 3
7848,31.387298905200002,69.920342779300000,Balochistan,GBPS Shina Siaza Gandheer
7849,31.626650938099999,69.698847767100006,Balochistan,GBPS Khudai Nazar Khan
7850,31.474658993700000,69.839152885299995,Balochistan,GBPS Arth Band Karmanzai
7851,26.502937792099999,65.235085381399998,Balochistan,GBPS Alam Khan Bazar Labach
7852,26.412886876500000,65.194331643400005,Balochistan,GBPS Qasimi Joo
7853,26.248409661299998,64.944222263900002,Balochistan,GBPS Ayub Bazar
7854,26.262082145400001,64.905490608600005,Balochistan,GBPS Khair Muhammed Bazar
7855,26.413281580300001,65.172295402600000,Balochistan,GBPS Haroon Dan
7856,26.208483838399999,64.890255584499997,Balochistan,GBPS Gandah Chahee
7857,26.281739396199999,65.575211209399995,Balochistan,GBPS Khuda Bakhsh Bazar
7858,26.849569295999999,65.739914485499995,Balochistan,GBPS Abdullah Muhammad Hasani Goth
7859,26.864411970300001,65.755486704899994,Balochistan,GBPS Durra Bhaint
7860,27.112859770000000,65.577034589999997,Balochistan,GBPS Mandeel Mashkay
7861,27.109073179999999,65.603191179999996,Balochistan,GBPS Koh Safeed
7862,27.385910459300000,65.731024566100004,Balochistan,GBPS Ronjan No 2
7863,26.516126076999999,65.252899307700005,Balochistan,GBPS Ziarat Dan
7864,26.579745977100000,65.164046718700007,Balochistan,GBPS Duraski Awaran
7865,26.438537095499999,65.242254214900001,Balochistan,GBPS Musa Bazar No2
7866,26.345562178600002,64.949545170700006,Balochistan,GBPS Cheri Machi
7867,26.300897029900000,64.849588051200001,Balochistan,GBPS Jan Mohammed Bazar No2
7868,26.261848304699999,64.905497720800000,Balochistan,GBPS Ghulam Hussain Bazar
7869,26.272313193300000,64.806676300700005,Balochistan,GBPS Wasti Goth Zeek
7870,26.310378877100000,64.982568888399996,Balochistan,GBPS Shai Dost Muhammad Bazar
7871,26.840151618000000,65.726737293499994,Balochistan,GBMIDS Chammag
7872,27.817969301600002,66.621768753900000,Balochistan,GBPS Jamia Islamia Qadria Qasimia
7873,27.829665981100000,66.618826782300005,Balochistan,GBPS Murad Abad Khuzdar
7874,27.843338763399998,67.362681979399994,Balochistan,GBPS Karhang
7875,27.499210566399999,65.947166160699993,Balochistan,GBPS Killi Ali Muhammad Gresha
7876,28.015560185700000,67.073232451899997,Balochistan,GBPS Patham
7877,28.426982187400000,66.791553550800003,Balochistan,GGPS Chashma  Zehri
7878,28.543706521699999,66.803702052899993,Balochistan,GBPS Yakbozi Zehri
7879,28.440335444700001,66.731579147000005,Balochistan,GBPS Zard Zehri
7880,26.511288803999999,66.368098607199997,Balochistan,GBPS Jani Porali
7881,30.442293400000001,67.077492000000007,Balochistan,GGPS Umar Abad
7882,30.728314558099999,66.896783870199997,Balochistan,GGPS Kaka Zai Saidan
7883,30.579581883600000,66.999278997199994,Balochistan,GGPS Malik Sadullah
7884,30.585267399999999,67.489690220000000,Balochistan,GBPS Inam Asakhobi
7885,30.479804280000000,67.111563619999998,Balochistan,GBPS Essa Khail Jan Muhammad
7886,30.578650231499999,67.200601436200003,Balochistan,GBPS New Essa Khail
7887,30.610968100000001,67.546909499999998,Balochistan,GBPS Abdullah Khan
7888,30.626792907700001,67.498943209600000,Balochistan,GBPS Samaza Rod
7889,30.689627403399999,67.021755198600005,Balochistan,GBPS Nali Ramozai
7890,30.702491680400001,67.041578950800002,Balochistan,GBPS Sarela Habibzai
7891,30.748465502599998,66.901449537399998,Balochistan,GBPS Malang Abad
7892,30.718207955400000,67.450502514799993,Balochistan,GBPS Madrassa Churmian
7893,30.494006429999999,67.137674739999994,Balochistan,GBPS Talab Essa Khail
7894,30.652500650000000,67.040077359999998,Balochistan,GBPS Madrassa Bala Wari
7895,30.736671309900000,66.996170210700001,Balochistan,GBPS Muhammad Ismail Manzari
7896,31.054612118700000,67.449229142799993,Balochistan,GBPS  Lumar Manzaki
7897,30.982325058499999,67.627050921399999,Balochistan,GBPS Samaza Toba
7898,30.789150014800001,67.247444150099994,Balochistan,GBPS Barshore Amir Toorak
7899,30.833688969600001,67.367084252900000,Balochistan,GBPS Bela
7900,30.791490367100000,67.206410924599993,Balochistan,GBPS Talari Behramzai
7901,30.890876675900000,67.388848205599999,Balochistan,GBPS Bala Howdakai
7902,30.903495461500000,67.461041800900006,Balochistan,GBPS Kakvi Chanar Manda
7903,30.849930235199999,67.440773007800004,Balochistan,GBPS Shasa Shin Kham
7904,30.705499266899999,67.184468265199996,Balochistan,GBPS Temrak Bayanzai
7905,31.106987760999999,67.787583097300001,Balochistan,GBPS Aghbarg
7906,30.917843610100000,67.371828088100003,Balochistan,GGPS Kut Muhammad Shah Ziaba
7907,30.849653169500002,67.217925552899999,Balochistan,GGPS Bagh
7908,30.868398147200001,66.375813941299995,Balochistan,GBPS Killi Bazid Gadezai
7909,30.841293562899999,66.436359827199993,Balochistan,GBPS Amir Jan Mala Zai Daman Chaman
7910,30.924440791100000,66.461770005500000,Balochistan,GBPS Muhallah Gul Zaman New Abadi Chaman
7911,30.901058906399999,66.446548382100005,Balochistan,GBPS Haji Akhtar Mohammed Ardozai
7912,30.933480565000000,66.440379535299996,Balochistan,GGPS Killi Muhammad Yousaf Pahlwan
7913,30.930422615000001,66.466431572800005,Balochistan,GGHS Dolat Abad Taj Watan Dost
7914,30.537970863900000,66.363058622400004,Balochistan,GGPS Spena Tazha Haji Zafran
7915,30.729011039700001,66.791148342100001,Balochistan,GBHS Killi Malik Gul Kulak Baiak
7916,30.584014298000000,66.514575663900004,Balochistan,GBPS Killi Ibrahim Khurgai
7917,30.860862847700002,66.880774751399997,Balochistan,GBPS Killi Naik Muhammad Nika
7918,30.570807496499999,66.900849849300002,Balochistan,GBPS Mulla Usman
7919,30.689925061000000,66.803921410800001,Balochistan,GBPS Killi Ambarah Badezai
7920,30.818171461100000,66.839568005399997,Balochistan,GBPS Zardad Lohari
7921,30.733231167400000,66.652638372499993,Balochistan,GBPS Station Qillah Abdullah
7922,30.807056935799999,66.820780758400005,Balochistan,GBPS Sala Thana
7923,30.630600790100001,66.595078977399993,Balochistan,GBPS Innayatullah Karaiz No 3
7924,30.768382931800002,66.766281475699998,Balochistan,GBPS Killi Akhtar Arambey
7925,30.194328953300001,69.738664634599999,Balochistan,GBPS Alam Khan Khailalani
7926,30.146654228199999,69.659803889800003,Balochistan,GBPS Kakar Hussiani
7927,30.150199864600001,69.943650396799995,Balochistan,GBPS Mehmood Waga
7928,30.282192180199999,69.899554247400005,Balochistan,GBPS Muhammad Din Bobkhani
7929,29.969549003899999,69.794270245000007,Balochistan,GBPS Basti Samund Khan Waga
7930,29.988193147299999,69.619497632700003,Balochistan,GBPS Ghulam Rasool Saddarani
7931,30.197227328200000,69.702330083700005,Balochistan,GBPS Basti Soorat Khan Totiani
7932,30.863089540099999,69.827433160699997,Balochistan,GBHS Mehmood Abad
7933,30.347288423500000,69.859575181200000,Balochistan,GBPS Allah Bakhsh Buzdar
7934,29.216330507999999,68.264068366100005,Balochistan,GBPS Muhammad Jat
7935,29.153301768300000,67.560492409899993,Balochistan,GBPS Bhant Sanni
7936,29.462472882600000,67.647729275600000,Balochistan,GBPS Allahabad
7937,29.190054429500002,68.215927293999997,Balochistan,GGPS Basti Loharan
7938,29.677680177300001,67.369686766699999,Balochistan,GBPS Thal Bibi Nani Soury
7939,29.471841805899999,67.673099146900000,Balochistan,GBPS Margut
7940,29.125608083400000,68.263559501200007,Balochistan,GBPS Amir Abad
7941,29.183920014800002,68.209951828800001,Balochistan,GGPS Chakar Khan Domki
7942,29.161942359000001,68.075272505100003,Balochistan,GGMIDS Khair Wah
7943,28.812650481199999,67.589927689999996,Balochistan,GBPS Lakhti
7944,28.227864448199998,67.549376922099995,Balochistan,GGPS Kabar Akbar Aba
7945,30.143201518800002,66.529354071200004,Balochistan,GBPS Killi Syed Abad Badshah
7946,30.102261537699999,66.969236349699997,Balochistan,GBPS Lehri Abad
7947,30.380916226499998,66.948869966399997,Balochistan,GBPS Gul Muhammad Kuchlak
7948,30.100106411900001,66.993382371099997,Balochistan,GBPS Sadiq Abad Sariab
7949,30.337606289099998,66.936006382700000,Balochistan,GBPS Pshtoon Abad Kuchlak
7950,30.165396850000000,67.014937973499997,Balochistan,GBPS Kakar Colony No 3
7951,30.216334775000000,66.991045132899998,Balochistan,GGHS Jinnah Town Samangli
7952,30.216837804699999,66.967294393800003,Balochistan,GGMIDS Siddique Abad
7953,30.340802892399999,66.932694208399994,Balochistan,GGMIDS Samkhail Kuchlak
7954,30.219844999999999,67.001594999999995,Balochistan,GGHS Gor Colony
7955,30.346560200599999,66.934171395099995,Balochistan,GGPS Alozai Kuchlak
7956,28.882513917400001,64.398490310900002,Balochistan,GGPS Killi Rasool Bakhsh Notani
7957,29.385038517500000,65.924850511100004,Balochistan,GGMIDS Killi Gomazgi
7958,29.663674630100001,65.973328516799995,Balochistan,GGHS Haji Muhammad Noor
7959,28.819202023399999,62.755196396899997,Balochistan,GGHS Killi Sher Abad
7960,29.544436058700001,66.009465708999997,Balochistan,GGPS Killi Atta Moha
7961,28.879868681600001,64.403167566999997,Balochistan,GGPS Malik Noor Bakhsh
7962,28.828303526199999,62.753030305700001,Balochistan,GGMIDS Killi Zoor Abad Nokundi
7963,30.562311825999998,69.073431176499994,Balochistan,GBPS Nali Bard
7964,30.422577901099999,68.898141176099998,Balochistan,GBPS Sharun Noor Ul Haq
7965,30.378603391300000,68.591545083400007,Balochistan,GGMIDS Dhobi Ghat No.2 Dost Muhammad Kakar
7966,30.146729043699999,68.592738942799997,Balochistan,GGPS Haji Sahib Khan Nasar
7967,30.399828093699998,68.727267177700000,Balochistan,GGPS Murtat Jalander
7968,30.354321324800001,68.664925882500000,Balochistan,GGPS Killi Mahol Wali Muhammad
7969,30.261427260000001,68.314434328299996,Balochistan,GGPS Chaleez Khalil Juma Khan
7970,30.268831520700001,68.286605427799998,Balochistan,GGMIDS Uzlaize (Sinjavi)
7971,30.266743036400001,68.331326493999995,Balochistan,GGPS Pasara (Sinjavi)
7972,30.284797376000000,68.310809136900005,Balochistan,GGPS Bahia
7973,30.110893181100000,68.943632532400002,Balochistan,GGPS Wahavi
7974,30.356481555999999,68.066303645100007,Balochistan,GBPS Madrassa Molvi Jan Muhammad Poi
7975,30.500547647699999,67.692306399900005,Balochistan,GGMIDS Sharqi Zargai
7976,30.456927798199999,67.342668045099998,Balochistan,GGMIDS Kadi Kach
7977,30.488423758300002,67.373456915600002,Balochistan,GGPS Khuajal Ahmadoon
7978,30.484189636200000,67.372246399800005,Balochistan,GGPS Killi Adam Khan Sirki Ahmadoon
7979,30.458314180900000,67.619840382500001,Balochistan,GGMIDS Pitao Zindra
7980,30.397455195199999,67.729642178299997,Balochistan,GGPS Wazai Sar Sandeman Tangi
7981,25.265971845700001,62.225561172799999,Balochistan,GBPS Ankara
7982,25.266058558299999,64.494758978299998,Balochistan,GBPS Ahmed Khan Mohallah
7983,25.289836238700001,61.979282550500002,Balochistan,GBPS Malik Moahmmad
7984,29.036895425800001,69.152490040100005,Balochistan,GGPS Killi Karim Bakhsh
7985,29.533768448699998,66.016646120700003,Balochistan,GGMIDS Jamal Abad Nu
7986,29.555636693099999,66.024753016600002,Balochistan,GGPS Qazi Abad Nushk
7987,29.595049900199999,66.004165547100001,Balochistan,GGMIDS Killi Qadar Abad
7988,29.582475013500002,66.130335547800001,Balochistan,GGHS Killi Imam Bakh
7989,25.908706834099998,62.514087207599999,Balochistan,GGPS Sibdan
7990,26.018615586100001,62.992434345400000,Balochistan,GGHS Tanzag
7991,26.302847401299999,63.104136214599997,Balochistan,GGCSP  Soloo Buleda
7992,26.492985839300001,62.922258644499998,Balochistan,GBPS Trati  Zamuran
7993,26.285018421200000,63.141784489899997,Balochistan,GBPS Jadain Buleda
7994,26.043950397400000,63.411747138099997,Balochistan,GGMIDS Sami Turbat
7995,26.027439039899999,62.946229458799998,Balochistan,GGHS  Degari  Kahn
7996,27.728564894700000,67.165732018100002,Balochistan,GGMIDS Chakuli Karkh
7997,27.751990901999999,67.182009073499998,Balochistan,GGMIDS Ajbani Karkh
7998,27.078475019999999,65.533805400000006,Balochistan,GGPS Shariki Mangi Khalid Abad
7999,27.121515790000000,65.571705859999994,Balochistan,GGPS Kalaar
8000,27.109832730000001,65.557824629999999,Balochistan,GGPS Kalat Cheer
8001,27.107563010000000,65.596218660000005,Balochistan,GGPS Liaqat Abad
8002,27.103375130000000,65.548572550000003,Balochistan,GGPS Kuch
8003,27.108806439999999,65.605958479999998,Balochistan,GGPS Mahee
8004,29.815507749300000,66.858108625200003,Balochistan,GGPS Qaziyan
8005,29.872229372700001,69.479346660199994,Balochistan,GBPS Aadoo Machrani
8006,30.143771004500000,69.789652037200000,Balochistan,GBPS Noor Shifted New Wali Jan Karmadani
8007,30.065740737399999,69.816341287399993,Balochistan,GBPS Imam Bukhsh Lanjani
8008,30.065703388700001,69.821466656400005,Balochistan,GBPS Mai Jantan
8009,30.157424060000000,69.735704111999993,Balochistan,GBPS Taj Muhammad Bakrani
8010,29.744236354800002,69.323102243999998,Balochistan,GBPS Wadera Shahd Muhammad Dahin
8011,31.198921801000001,69.947343828499996,Balochistan,GBPS Haji Nazar Muhammad
8012,31.011673336699999,69.901660113399998,Balochistan,GBPS Muhammad Khan Ibrahim Zai
8013,30.362301522199999,69.863781435800007,Balochistan,GBPS Killi Sher Muhammad Shah
8014,31.189236140100000,69.877577060199997,Balochistan,GBPS Bismillah  Essot
8015,30.383000761400002,69.852862380199994,Balochistan,GBPS Killi Hafiz Hayat Shah
8016,30.998382970000002,67.862467996099994,Balochistan,GBPS Sadoo Torak
8017,30.956381445100000,67.699045533100005,Balochistan,GBPS Ali Ragha Shinshoob
8018,30.813396009600002,67.716261371000002,Balochistan,GGPS Gul Muhammed Karaiz Gai
8019,30.738380451099999,67.554913262900001,Balochistan,GGPS Killi Makhay Ada
8020,31.618420096800001,69.252810229399998,Balochistan,GBPS Kani Zama Hazrat Sahib Gostai
8021,31.342864352799999,69.460932243399995,Balochistan,GBPS Darul Furqan
8022,31.512196174500001,69.325123125299996,Balochistan,GBPS Lawarha Muhammad Nazeem
8023,31.163844994600002,68.892248864099997,Balochistan,GBPS Sar Gharah Melang
8024,31.578436883700000,69.708448274500000,Balochistan,GBPS Kach Kazha Mulla Nika
8025,31.574422574900002,69.782056283299994,Balochistan,GBPS Charkundi
8026,31.363928563100000,69.641945255899998,Balochistan,GBPS Zhara Aghbargai
8027,31.504221101300001,69.759424493500006,Balochistan,GBPS Ghazi Kahul
8028,31.372689628300002,69.581798294899997,Balochistan,GGMIDS Killi Takai No 1
8029,31.358221730200000,69.658682346600003,Balochistan,GGPS Spin Shah Sherani
8030,30.739647157000000,69.413193701099999,Balochistan,GGPS Mir Adam Khan Kubzai Zhob
8031,31.403795994599999,69.774030588499997,Balochistan,GGPS Killi Hayat Khan
8032,30.735982185600001,69.414612137899994,Balochistan,GGPS Murgha Kibzai
8033,31.345046700800001,69.448777388899998,Balochistan,GGMIDS Zhob City
8034,31.299343903000000,69.471951352600001,Balochistan,GGMIDS Killi Sheikhan Zhob
8035,31.423702989900001,69.710148479799997,Balochistan,GBPS Mungal Zai Jangi Khan
8036,28.944133798100001,69.264698027899996,Balochistan,GBPS Killi Sahib Khan Shambani
8037,28.965984267100001,69.389485020699993,Balochistan,GBPS Ganhwar Khan
8038,29.256963262799999,69.330319967899996,Balochistan,GBPS Chighardi Jaghani
8039,29.066814515200001,69.351534007599994,Balochistan,GBMIDS  Mura Dilshad
8040,29.037801482599999,68.996068829699993,Balochistan,GBPS Killi Saho
8041,29.302140719400001,69.665588432600003,Balochistan,GGPS Killi Khairo  Kakari
8042,29.031562768899999,69.147220710400006,Balochistan,GGPS Sikh Minotory
8043,29.904666553900000,69.267148156800005,Balochistan,GBPS Muradhan Alyani
8044,29.794441790800001,69.049070718600007,Balochistan,GBPS Yar Ali Nozbandgani
8045,29.966985344699999,66.687617421900001,Balochistan,GBPS Mir Khan Hasni
8046,29.617639818000001,66.745908930599995,Balochistan,GBPS Hassan Abad
8047,30.021707156900000,66.961376337299995,Balochistan,GGMIDS Dasht Jahngeer
8048,29.895660246999999,66.647066373900003,Balochistan,GGMIDS  Abad
8049,29.829868300800001,66.847416447599997,Balochistan,GGPS Marhi
8050,29.348406368900001,66.637199856500004,Balochistan,GGHS Purana Thana Mangochar
8051,28.306934665200000,66.331491322700003,Balochistan,GGMIDS Injera
8052,29.182783789999998,66.225543590000001,Balochistan,GBPS Hissy Nemaragh
8053,29.069033821600001,66.591611692800001,Balochistan,GBPS Kohak Shumali Shifted Killi Ashil Khan
8054,28.575870272200000,66.416705983699998,Balochistan,GBPS Golak Umarani
8055,28.793016890099999,66.619888197700007,Balochistan,GBMIDS Pir Ghaib Kalat
8056,29.031572414300001,66.598869632800003,Balochistan,GBPS Killi Fayaz Abad Tolonti
8057,28.485363740699999,66.260411081699999,Balochistan,GGMIDS Khaliq Abad
8058,28.346319573700001,66.117622041499999,Balochistan,GBPS Muhammad Zai Gider
8059,28.356564683199998,66.164053493500006,Balochistan,GBPS Haddi Mohammed Gider
8060,29.523339071900001,68.107644634699994,Balochistan,GBPS Basti Gola
8061,29.405067122799998,67.932189026499998,Balochistan,GBPS Gurkan
8062,29.616227729300000,67.909981243199994,Balochistan,GGPS Davi Shaher
8063,29.558136216400001,67.881467550400004,Balochistan,GGMIDS Din Garh
8064,29.526322531600002,68.140025503800004,Balochistan,GGMIDS Allah Dad Silachi
8065,29.567859653599999,67.883631303399994,Balochistan,GGPS Saeed Abad
8066,29.607403277200000,67.843926960399997,Balochistan,GGPS Bakrha Ghulam Bolak
8067,29.415358275100001,67.933246758099997,Balochistan,GGMIDS Yar Khan Hara
8068,29.533112677100000,67.870432226500000,Balochistan,GGPS Chamara Karkhana
8069,29.568663434699999,67.944055820200006,Balochistan,GGPS Muhallah Barozai Kurak
8070,29.598969912800001,67.846313020599993,Balochistan,GGPS Bakhara Shakar Khan
8071,29.600525806600000,67.999625553200005,Balochistan,GGPS Killi Babar Gazi
8072,29.550574653300000,68.128573099999997,Balochistan,GGPS Sawary
8073,30.204526963199999,67.713969385200002,Balochistan,GGMIDS Killi Shekan Shahrag
8074,30.370383480099999,67.459397493200001,Balochistan,GGPS Mangi
8075,30.462153400199998,67.567975377799996,Balochistan,GGPS Murgha Kawas
8076,28.782856355600000,64.462445673600001,Balochistan,GBPS Kotran
8077,29.415856328400000,63.416029200399997,Balochistan,GBPS Haji Baran Dushtok
8078,28.800422034000000,63.722542965199999,Balochistan,GBPS Killi Khan Jan Nooli
8079,29.344924705400000,64.694266227800000,Balochistan,GGPS Killi Sakhi Peer Muhammad
8080,29.027585220900001,64.010389879900004,Balochistan,GGMIDS Pat Guneko
8081,29.543148175399999,66.053265222999997,Balochistan,GGMIDS Railway Colony
8082,29.141099072100001,64.699134691799998,Balochistan,GGPS Mirza Faizullah Khan Aminabad
8083,29.588414718399999,65.535412593600000,Balochistan,GGHS Essa Chah
8084,29.551202043899998,66.009751531800006,Balochistan,GGMIDS Killi Faqira
8085,28.746583632699998,63.845447378099998,Balochistan,GGMIDS Haji Muhammad Ali Yak Mach
8086,28.896297697000001,64.400463818800006,Balochistan,GGMIDS Killi Qasim Khan
8087,28.886280246999998,64.400421873499994,Balochistan,GGPS Madrassa Sultania
8088,28.883648080099999,64.422551546400001,Balochistan,GGMIDS  Muhammad Rahim Notezai
8089,29.534069487099998,65.971448903199999,Balochistan,GBPS Haji Hayat Khan
8090,30.504670482200002,66.970039545000006,Balochistan,GBMIDS Killi Haji Haqdad Ahmed Khailan Yaru
8091,30.604585057300000,66.850901508500002,Balochistan,GBPS Killi Bismillah
8092,30.630430400000002,67.590054100000003,Balochistan,GBPS Mashriqi Gharshinan
8093,30.583990174299998,67.603379124800000,Balochistan,GBPS Janobi Pani Shakh
8094,30.636878917099999,66.807808859900007,Balochistan,GBPS Badizai Sadiq
8095,30.746007922299999,67.095529800300000,Balochistan,GBPS Killi Muhammad Rahim Sar Khanzai
8096,30.568561083399999,66.846317407599997,Balochistan,GBPS Madrassa Ali Agha
8097,30.607859445700001,67.551458179999997,Balochistan,GBPS Moheen Abad
8098,30.671604173799999,67.112728184500000,Balochistan,GBPS Sufi Abad
8099,30.733192034000002,67.071143320000004,Balochistan,GBPS Golai (Kakar Abad)
8100,30.683720263500000,67.022549927699998,Balochistan,GBPS Saddo Nali
8101,30.609283609999999,67.228989690000006,Balochistan,GBPS Mulla Zai Niganda
8102,30.588253922800000,67.605529837299997,Balochistan,GBPS Surfam (Paner)
8103,30.566756346700000,66.812012978499993,Balochistan,GBPS Kakran Sulemanzai
8104,30.588156536700001,66.902966200400002,Balochistan,GBPS Killi Malik Azizullah
8105,30.590201960900000,67.572874696900001,Balochistan,GBPS Wali Abad
8106,30.443672660000001,67.023169530000004,Balochistan,GBPS Sheikhan Bostan
8107,30.386394946599999,66.978855978400006,Balochistan,GBPS Ahmed Jan
8108,30.682801436199998,67.389657017900007,Balochistan,GBPS Killi Haji Abdul Ghafar
8109,30.608583348800000,67.244294369599999,Balochistan,GBPS Killi Saleh Muhammad
8110,30.554655985899998,67.590013174299997,Balochistan,GBPS Sarah Khezai
8111,30.608857437000001,67.517670057700002,Balochistan,GBPS Haji Mohibullah
8112,30.612338944299999,67.550223190300002,Balochistan,GBPS Kudin Manzani
8113,30.662936651599999,66.899827649200006,Balochistan,GBPS  Ashraf-Ul-Aloom Karbala
8114,30.640104725899999,67.270392683799997,Balochistan,GBPS Pinkai
8115,30.580661594900000,67.556088008000003,Balochistan,GBPS War Maizh
8116,30.673317125600001,67.486772870099998,Balochistan,GBMIDS Walgai Toba Kakari
8117,30.509286551799999,66.964998523500000,Balochistan,GBPS Madrassa Konzulullom Yaro
8118,30.906321649900001,67.334548041900007,Balochistan,GBPS Killi Werya
8119,30.912923994400000,67.150415942999999,Balochistan,GBPS Gharzai Akther Zai
8120,30.810622755099999,67.200193269099998,Balochistan,GBPS Tara Samandar
8121,30.886318421300000,67.147532345200005,Balochistan,GBPS Behram Shahi
8122,30.881669556900000,67.402699025600000,Balochistan,GBPS Kassi Ghal Wandi
8123,30.801067176099998,67.227079608400004,Balochistan,GBPS Inzar Musa Jan
8124,30.973346920000001,67.396729239999999,Balochistan,GBPS Zar Tangi Pishin
8125,30.866180557100002,67.313511215999995,Balochistan,GBPS Amozai Abu Saeed
8126,30.799359666800001,67.284119589499994,Balochistan,GBPS Kazha Viala Haqdad
8127,30.811260007900000,67.427071666399996,Balochistan,GBPS Khatay
8128,30.934141600099998,67.333491348899997,Balochistan,GBPS Woch Hassanzai
8129,30.673919866199999,66.684977098000005,Balochistan,GBPS Muhammed Afzal Imranzai
8130,30.714343338700001,66.726126389499996,Balochistan,GBPS Killi Kondal Pir Ali Zai
8131,30.846157324800000,66.872910623699994,Balochistan,GBPS Gohar Arambi
8132,30.716773477699999,66.739490174699995,Balochistan,GBPS Karaiz Arambi Pir Alizai
8133,30.668914291499998,66.720447663800002,Balochistan,GBPS Multan Jogazai
8134,30.790345078100000,66.795859096499996,Balochistan,GBPS Karaiz Arambi
8135,30.860420746399999,66.880772669300001,Balochistan,GBPS Ghulam Nabi Arambi
8136,30.633572502300002,66.606557216599995,Balochistan,GBPS Inayatullah Karaiz No 4
8137,30.778591567300001,66.752112605999997,Balochistan,GBPS Muhammed Din Arambi
8138,30.758980908100000,66.668758736399994,Balochistan,GBPS Daud Machika
8139,30.694687859199998,66.572452561500000,Balochistan,GBPS Muhammed Rahim Pinkai
8140,30.752600275599999,66.645477697199993,Balochistan,GBPS Killi Shadar Khan
8141,30.784736409099999,66.778341142100004,Balochistan,GBPS Ghullam Muhammed Arambi
8142,30.735978984999999,66.802168255100000,Balochistan,GBPS Kaka Baz Muhammad Kulak
8143,30.707347919200000,66.674331806200001,Balochistan,GBPS Shah Gul
8144,30.512948245299999,66.509315060099993,Balochistan,GBMIDS Sorat Khan No.2
8145,30.573097578199999,66.602608073599995,Balochistan,GBPS Agha Muhammad Shamshoza
8146,30.689834672300002,66.731904964600005,Balochistan,GBPS Killi Ghulam Nabi Syedan
8147,30.705953684099999,66.745842030700004,Balochistan,GBMIDS Dad Muhammad Majak
8148,30.663106428599999,66.678604171299995,Balochistan,GBPS Buryam Zai Syedan
8149,30.713754113899999,66.769643970600001,Balochistan,GBPS Fazal Badwan No.2
8150,30.486242028400000,66.535419982799993,Balochistan,GBPS Mashrow Khan Shamshozai
8151,30.493115710200001,66.509180535599995,Balochistan,GBPS Hakeem  Shah Wali
8152,30.468923494100000,66.491809073599995,Balochistan,GBPS Killi Rasheed Dolangi
8153,30.545477383600002,66.373318468400001,Balochistan,GBPS Allah Gul Speena Teeza(New Usmanzai
8154,30.721473277699999,66.777698128400004,Balochistan,GBHS Killi Khowajh Noor Kulack
8155,30.501099478899999,66.795086750600007,Balochistan,GBPS Shankelzai  Ajiram
8156,30.610043519800001,66.641634854900005,Balochistan,GBPS  Gul Baran Abdul Rehmanzai
8157,30.832608459500001,66.486475257199999,Balochistan,GBPS Killi Haji Lala (Sanzala Karaiz Cham
8158,30.828481908400001,66.500664791500000,Balochistan,GBPS Killi Muhammad Naeem Senserla
8159,28.176736850000001,68.029740270000005,Balochistan,GGMIDS Bhangar Muhallah
8160,28.176951017699999,67.854481956699999,Balochistan,GBPS Muhammad Hassan Lehri
8161,28.021744084200002,67.919638456399994,Balochistan,GGHS Chowki Jamali No.1
8162,28.149422410000000,68.053030269999994,Balochistan,GBPS Nasarullah Jattak
8163,28.076193677300001,67.850571089300004,Balochistan,GBPS Haji Hoot Khan Jamali
8164,28.405611064100000,68.227025086099999,Balochistan,GBPS Abdullah Rind
8165,28.531192168899999,68.419866533100006,Balochistan,GBHS Zafar Ali
8166,28.596428636300001,68.490138778000002,Balochistan,GGPS Izhar Khosa
8167,28.469360785900001,68.486071826400007,Balochistan,GGPS Bashir Ahmed Khosa
8168,28.506117097400001,68.699740480100004,Balochistan,GGPS Data Khan Kanrani
8169,28.407040767600002,68.346546287699994,Balochistan,GGPS Goth Abdul Ghani Khosa
8170,28.490701659199999,68.261237742500001,Balochistan,GGPS Kot Mengal
8171,28.563559181399999,68.498355587899994,Balochistan,GGPS Abdul Qadar Bangar
8172,28.338225866300000,68.286435212699999,Balochistan,GGPS Javid Ahmed Kohso
8173,28.377088313600002,68.330428514199994,Balochistan,GGPS Muhammad Panah Bugti
8174,28.306023748400001,67.564593122600002,Balochistan,GBPS Muhammad Bakhsh
8175,28.350244897100001,67.413262529799994,Balochistan,GBPS Hassan Ginsar
8176,28.392632409099999,67.387238495299997,Balochistan,GBPS Mohram Khan
8177,28.281830175200000,67.459930024200006,Balochistan,GBMIDS Somaro Mohalla Jhal Magsi
8178,28.124644090299999,67.639349220400007,Balochistan,GBPS Saif Abad
8179,28.292000998599999,67.480301910099996,Balochistan,GGPS Wahi Grang
8180,27.920090136300001,67.622454512600001,Balochistan,GGPS Ghulam Nabi Admani
8181,27.996199367199999,67.661095683100001,Balochistan,GGPS Ali Mardan Halwni
8182,28.295141718600000,67.562672452800001,Balochistan,GGPS Mat Mat Rawtani
8183,28.182768530299999,67.442770237199994,Balochistan,GGPS Koreja (A)
8184,29.488382890899999,67.650398131599999,Balochistan,GGPS Lehri Abad
8185,28.842741308000001,67.442541390399995,Balochistan,GBPS Hassan Gaz
8186,29.265476494000001,67.818002362700000,Balochistan,GBPS Mir Wah Laolai Chandia
8187,29.040748458500001,67.822171010000005,Balochistan,GGMIDS Hindo Muhallah Bhag
8188,28.785689801699998,67.813519060399997,Balochistan,GGPS Goth Ghulam Nabi
