FID,fclass,name,X,Y
13187,restaurant,Shan Pakwan,67.079477299999994,24.912498200000002
13188,school,New Journey School,67.079393100000004,24.912438399999999
13189,butcher,Khaas Meat Shop,67.079766399999997,24.912395000000000
13190,community_centre,New Citi Lawn,67.079242899999997,24.912066800000002
13191,school,City Generation School,67.079258800000005,24.911216400000001
13192,furniture_shop,Awesome Furniture/Interior,67.077623099999997,24.909067799999999
13193,furniture_shop,Muzammil furniture,67.076227900000006,24.908479499999999
13194,furniture_shop,WOOD HOMES INTERIOR FURNITURE,67.076576200000005,24.908529000000001
13195,furniture_shop,WoodDesigner,67.075599800000006,24.908025299999998
13196,restaurant,ALLAH WALA PAKWAN,67.072634199999996,24.906103500000000
13197,restaurant,Smoke n Rock,67.072165400000003,24.905872299999999
13198,school,Sir Jibran's Academy,67.071120699999994,24.905477999999999
13199,restaurant,New Gulshan Biryani,67.070242199999996,24.903894699999999
13200,bank,Habib Metro Bank,67.069582199999999,24.903527300000000
13201,restaurant,Gala Restaurant,67.069795600000006,24.903414399999999
13202,cafe,Quetta Taj Hotel,67.069985000000003,24.903552000000001
13203,supermarket,Family Mart & Medicos,67.070071499999997,24.903673800000000
13204,supermarket,Chase Up,67.070674600000004,24.902259699999998
13205,supermarket,Budget Express Supermarket,67.072165100000007,24.901882799999999
13206,telephone, ,62.324725700000002,25.234645300000000
13207,viewpoint,9.B (Mian House),73.059804400000004,31.418617699999999
13208,doityourself,Lucky Traders,73.059295399999996,31.410921200000001
13209,doityourself,Mian Paints,73.056091499999994,31.409773300000001
13210,computer_shop, ,73.093791999999993,33.523106900000002
13211,hotel,Charming Snacks,67.040937200000002,24.830303199999999
13212,atm, ,67.041623799999996,24.831786500000000
13213,atm, ,67.041120300000003,24.832091999999999
13214,attraction,Hina Marriage Hall,72.547119699999996,29.693574800000000
13215,hotel,Al-Jannat Hotel,73.079200700000001,31.419842100000000
13216,bakery,Maqqah Bakery,67.044088200000004,24.832425499999999
13217,school,Institution of banker pakistan IBP,67.018918499999998,24.843628899999999
13218,telephone, ,62.696484599999998,25.604654300000000
13219,courthouse,home,67.060101799999998,24.908107800000000
13220,bookshop, ,67.112960900000004,24.811899000000000
13221,guesthouse, ,73.109873199999996,33.552275799999997
13222,butcher,Butcher shop,71.436735299999995,31.834453700000001
13223,viewpoint,mosque Mehar ghulam nbi farm,69.527253500000000,25.201737600000001
13224,restaurant,Cosmopolitan- Clifton 4,67.032678399999995,24.803815700000001
13225,tower, ,66.674168300000005,25.486137200000002
13226,restaurant,Tasty,71.448713999999995,30.188190800000001
13227,supermarket,CHASE UP,71.479094599999996,30.229266100000000
13228,fast_food,Subway Ittehad,67.074032500000001,24.831775700000001
13229,university,Ziauddin College of Nursing,67.047003399999994,24.924736500000002
13230,bank,UBL,67.048995099999999,24.928637699999999
13231,school,Al Kahf Academy,67.049169500000005,24.929414000000001
13232,school,Beaconhouse Cambridge Branch,67.050305600000002,24.929481400000000
13233,cafe,Hazels Cakes,67.048003600000001,24.929871400000000
13234,school,Beaconhouse North Nazimabad Middle Branch,67.051682600000007,24.931120600000000
13235,restaurant,Al Fareed Pakwan Centre,67.052127900000002,24.932455500000000
13236,fast_food,Sajid Pahalwan Key Mashoor Murgh Choolay,67.052052099999997,24.932353299999999
13237,school,Wisdom House School,67.052624699999996,24.933367199999999
13238,attraction,Advocate Kashif,73.009637200000000,33.605736999999998
13239,hospital,Cheema Hospital,73.480973300000002,32.579791800000002
13240,fast_food,Boom Boom Fast Food,73.037331399999999,33.712143500000003
13241,fast_food,Food Street  F-8 Markaz,73.038842799999998,33.710596899999999
13242,hotel,Makrani Hotel,68.302075099999996,25.365651199999999
13243,school,Blue Bird High School,68.306127200000006,25.365897700000001
13244,car_wash,Bhittai Car Wash Station,68.306169800000006,25.367494600000001
13245,restaurant,Saylani Welfare Point,68.308015200000000,25.367697499999998
13246,atm,Al Baraka Bank Kotri,68.308853799999994,25.367714100000001
13247,bank,Tameer Microfinance Bank,68.310836399999999,25.367923099999999
13248,hotel,Pyala Hotel,68.311528699999997,25.368297599999998
13249,restaurant,Al Madina Restaurant,68.312029600000002,25.368577100000000
13250,post_office,General Post Office Kotri,68.312321499999996,25.368151999999998
13251,restaurant,Shan Sheermal,68.312407899999997,25.368217399999999
13252,cinema,Marvi Cinema,68.312268900000007,25.369060300000001
13253,hotel,Khawaja Ghareeb Nawaz Hotel,68.311902300000000,25.368754400000000
13254,hotel,Allah Badshah Restaurant,68.311391000000000,25.369005399999999
13255,restaurant,Al-Jilani Restaurant,68.311201800000006,25.369208000000000
13256,bank,Sindh Bank,68.310956700000006,25.369422100000001
13257,mall,Malik Sherdil Khan Shopping Centre,68.312701099999998,25.367882999999999
13258,bank,Muslim Commercial Bank,68.313426600000000,25.367536099999999
13259,bank,HBL Kotri City Branch,68.313534599999997,25.367486499999998
13260,hotel,Shah Ji Hotel,68.313969900000004,25.367112299999999
13261,bank,National Bank Of Pakistan,68.314380400000005,25.366344800000000
13262,school,Kids University School,68.311493400000003,25.363711500000001
13263,atm, ,73.103202600000003,31.456691400000000
13264,wayside_shrine,Pir Syed Ghulam Shah Jilani,68.316972699999994,25.377767299999999
13265,veterinary,DG Livestock Sindh Office,68.321987300000004,25.379742400000001
13266,guesthouse,Moon Light Guest House Hyderabad,68.327895299999994,25.379168499999999
13267,town_hall,Palki Hall,68.329411500000006,25.379079399999998
13268,bank,Qaumi Bachat Bank,68.330850499999997,25.378402200000000
13269,hotel,Sindh Balochistan Hotel,68.330966099999998,25.378371900000001
13270,cafe,Cafe Salar,68.332751200000004,25.378464900000001
13271,fast_food,Soghat Tasty Food Point,68.332874399999994,25.378297300000000
13272,restaurant,Breeze Fish Point,68.332807500000001,25.378030700000000
13273,shoe_shop,Shoe Mart,68.332916999999995,25.377999100000000
13274,bank,Bank Islami,68.333441600000000,25.377816400000000
13275,restaurant,Berry Licious,68.333043200000006,25.377639100000000
13276,bakery,New Larkana Bakery,68.333174000000000,25.377608899999998
13277,restaurant,Subhanallah BBQ & Village Chinese Restaurant,68.333570899999998,25.377478400000001
13278,bank,Standard Chartered Bank-SCB,68.334174700000005,25.377600099999999
13279,restaurant,Mc Donalds,68.334453699999997,25.377531200000000
13280,shoe_shop,Hush Puppies,68.334776700000006,25.377435100000000
13281,university,Virtual University Campus,68.334969400000006,25.377779600000000
13282,bank,Meezan Bank,68.335085699999993,25.377059800000001
13283,guesthouse,Al Rehman Guest House,68.335316500000005,25.377656300000002
13284,bank,Dubai Islamic Bank,68.335432900000001,25.377233900000000
13285,atm,Bank Alfalah ATM,68.335527200000001,25.377208499999998
13286,clothes,Sana Safinaz,68.335611499999999,25.377175900000001
13287,car_dealership,New Memon Motors,68.336446199999997,25.376717200000002
13288,restaurant,Hyderabad Darbar,68.336630299999996,25.376689100000000
13289,guesthouse,Sambara Guest House,68.336034200000000,25.377700399999998
13290,guesthouse,Larosh VIP Guest House,68.336143699999994,25.377079299999998
13291,shoe_shop,Stylo,68.336308700000004,25.377053300000000
13292,clothes,Khaadi Store,68.336563799999993,25.377012499999999
13293,clothes,Bonanza,68.336672300000004,25.376988699999998
13294,clothes,Alkaram Studio,68.336792099999997,25.376970799999999
13295,bank,Meezan Bank,68.337173800000002,25.376677200000000
13296,butcher,Meat One,68.337286700000007,25.376654299999998
13297,school,Royal Cambridge School,68.337546300000000,25.376546500000000
13298,restaurant,BBQ Tonight,68.337687799999998,25.376531400000001
13299,restaurant,Cine Moosh,68.337890599999994,25.376508500000000
13300,restaurant,La Moosh,68.338307299999997,25.376384800000000
13301,restaurant,Pizza Track,68.337888300000003,25.376745900000000
13302,clothes,Chen One,68.338031299999997,25.376729300000001
13303,school,Foundation Public School ABC campus,68.338540699999996,25.376675100000000
13304,mall,Dawood Mall,68.338797499999998,25.376373200000000
13305,guesthouse,Grace Inn Guest House,68.341812099999999,25.375914900000001
13306,clothes,Nishat Linen Store,68.343132100000005,25.375626100000002
13307,mall,Metro Shopping Mall,68.342459000000005,25.375787100000000
13308,guesthouse,Al Raheem Guest House,68.338593700000004,25.377258000000001
13309,guesthouse,Jannat guest house,68.338416100000003,25.377281100000001
13310,guesthouse,Indus Guest House,68.338264499999994,25.377300699999999
13311,car_wash,PSO Car Wash & Oil Change,68.354839799999993,25.374630199999999
13312,car_dealership,Zeeshan Autos,68.355466500000006,25.374903700000001
13313,car_dealership,MS MOTOR,68.355139399999999,25.374961700000000
13314,mall,Orient Mall & Residency,68.346483000000006,25.375495300000001
13315,bakery,My New Bakery,68.345037300000001,25.375390599999999
13316,restaurant,Degravity Cafe & Restaurant,68.347368000000003,25.375076600000000
13317,restaurant,Lal Qila Restaurant Hyderabad,68.347479199999995,25.375348800000001
13318,clothes,Outfitters,68.347891500000003,25.375290199999998
13319,university,Preston University,68.348188100000002,25.374955199999999
13320,restaurant,Pizza 20,68.348484600000006,25.375164600000002
13321,restaurant,Royal Taj Restaurant,68.348609699999997,25.375152000000000
13322,bank,Faysal Bank,68.348918699999999,25.375118900000000
13323,clothes,The Liberty Uniforms,68.348669999999998,25.374909200000001
13324,restaurant,Desi Hut,68.349168700000007,25.375084999999999
13325,furniture_shop,Pakistan Furniture & Interiors,68.349052799999996,25.374886900000000
13326,restaurant,Hot N Spicy,68.350945999999993,25.375076400000001
13327,shelter, ,66.976425100000000,24.793503000000001
13328,hostel,alburhan,73.013130000000004,33.691993099999998
13329,school,The Knowledge School IMT,73.453991799999997,30.818640299999998
13330,school,The Knowledge School SMT Campus,73.445252400000001,30.810964899999998
13331,school,"Government high school killi malik Rasool Bukhsh Sumalani, Dalbandin",64.411799000000002,28.894485499999998
13332,playground, ,64.421998500000001,28.899067899999999
13333,restaurant,The Village Restaurant,68.352260299999998,25.374775400000001
13334,restaurant,Ka Ka Restaurant & Bar BQ,68.334858900000000,25.379202899999999
13335,restaurant,Samrina Restaurant,68.334655499999997,25.379121800000000
13336,bank,MCB Bank,68.335029599999999,25.379355000000000
13337,restaurant,KFC,68.336608799999993,25.380044900000001
13338,bank,JS Global,68.336450400000004,25.379618600000001
13339,hotel,Indus Hotel,68.337554999999995,25.380351800000000
13340,bank,UBL (Ameen),68.337924900000004,25.380458200000000
13341,cafe,Mama Cafe,68.341187599999998,25.381531899999999
13342,car_wash,Shell Car Wash,68.340939599999999,25.381004399999998
13343,college,Preston College For Boys & Girls,68.340851799999996,25.380553400000000
13344,clothes,MR Kapraywala,68.340666299999995,25.381021100000002
13345,college,Superior Science College,68.340740499999995,25.379853000000001
13346,school,The Educators School & College G.O.R Campus,68.341448700000001,25.379858599999999
13347,school,Government Model School G.O.R Colony Hyderabad.,68.344723099999996,25.378242199999999
13348,restaurant,Alpine Gelato,68.349588999999995,25.383689100000002
13349,clothes,Outfitters,68.349712400000001,25.383708500000001
13350,restaurant,Desi Station Restaurant,68.349379799999994,25.383863600000002
13351,fast_food,Kababish,68.349358300000006,25.383948400000001
13352,bank,Allied Bank Limited,68.349824999999996,25.384256199999999
13353,bank,Bank Alfalah,68.350232700000007,25.383866000000001
13354,clothes,Zunaira,68.350148399999995,25.383850700000000
13355,clothes,Kurta Republic,68.349971400000001,25.383918500000000
13356,bank,JS Bank,68.350789500000005,25.383954899999999
13357,bank,Soneri Bank,68.350652699999998,25.383935500000000
13358,cafe,Chaaye Paani,68.350462199999996,25.384298999999999
13359,bookshop,Friends Book Point,68.350867100000002,25.384181699999999
13360,post_office,Office Of Deputy Postmaster General,68.351223800000000,25.383963699999999
13361,restaurant,A One BBQ,68.352228199999999,25.384079000000000
13362,bank,United Bank Limited,68.360549000000006,25.385167599999999
13363,bank,MCB Bank,68.360503100000003,25.384619399999998
13364,restaurant,The Kitchen,68.361471699999996,25.385288299999999
13365,clothes,Next Generation Clothing,68.361500899999996,25.385220000000000
13366,bank,National Bank Of Pakistan,68.363017499999998,25.384966299999999
13367,car_dealership,Kashif Motors,68.363435999999993,25.385031399999999
13368,restaurant,Mon Salwa Restaurant & BBQ,68.362572099999994,25.384875200000000
13369,restaurant,Shareef Biryani,68.362453000000002,25.384642800000002
13370,bank,Habib Bank Limited,68.361553799999996,25.384826300000000
13371,bank,National Bank NBP,68.361627100000007,25.384828400000000
13372,clothes,Bonanza,68.361472500000005,25.384823900000001
13373,clothes,The Diners Shop,68.361163000000005,25.384815900000000
13374,restaurant,Yousafzai Restaurant,68.363712699999994,25.385098700000000
13375,restaurant,Sindh Biryani House,68.365936800000000,25.385474700000000
13376,restaurant,Al-Ameen Chicken Biryani House,68.366604199999998,25.385596300000000
13377,bank,HBL Bank,68.367352600000004,25.385480000000001
13378,restaurant,Canton Chinese Restaurant,68.367061500000005,25.385768400000000
13379,school,Public School Hyderabad,68.340209999999999,25.374072500000000
13380,hostel,Ghazali and Sina House,68.340420800000004,25.371874300000002
13381,hostel,latif House,68.339920699999993,25.370969899999999
13382,hostel,Rumi House,68.339251800000000,25.372882199999999
13383,community_centre,Rufi Dream Land,67.161816500000000,24.927928200000000
13384,community_centre,Baluchi Hall,73.204515000000001,34.155851699999999
